dataset,model,percent,dim,score
kuhar,fft-convtae,25,22,0.5046948356807511
kuhar,fft-convtae,25,59,0.6784037558685446
kuhar,fft-convtae,25,85,0.6375586854460095
kuhar,fft-convtae,25,73,0.5654929577464788
kuhar,fft-convtae,25,80,0.7455399061032864
kuhar,fft-convtae,25,70,0.5422535211267606
kuhar,fft-convtae,25,90,0.7518779342723005
kuhar,fft-convtae,25,64,0.6666666666666666
kuhar,fft-convtae,25,83,0.5715962441314554
kuhar,fft-convtae,25,76,0.6502347417840375
kuhar,fft-convtae,25,78,0.7610328638497653
kuhar,fft-convtae,25,87,0.7255868544600939
kuhar,fft-convtae,25,73,0.671830985915493
kuhar,fft-convtae,25,84,0.6525821596244131
kuhar,fft-convtae,25,71,0.7375586854460094
kuhar,fft-convtae,25,89,0.6957746478873239
kuhar,fft-convtae,25,68,0.6474178403755868
kuhar,fft-convtae,25,79,0.628169014084507
kuhar,fft-convtae,25,65,0.8046948356807512
kuhar,fft-convtae,25,82,0.8173708920187792
kuhar,fft-convtae,25,74,0.4530516431924882
kuhar,fft-convtae,25,85,0.576056338028169
kuhar,fft-convtae,25,56,0.7084507042253521
kuhar,fft-convtae,25,75,0.7643192488262911
kuhar,fft-convtae,25,62,0.6976525821596244
kuhar,fft-convtae,25,80,0.773943661971831
kuhar,fft-convtae,25,77,0.6007042253521127
kuhar,fft-convtae,25,88,0.626525821596244
kuhar,fft-convtae,25,86,0.5699530516431925
kuhar,fft-convtae,25,70,0.5469483568075117
kuhar,fft-convtae,25,83,0.5793427230046948
kuhar,fft-convtae,25,72,0.5852112676056338
kuhar,fft-convtae,25,77,0.8171361502347418
kuhar,fft-convtae,25,67,0.7251173708920187
kuhar,fft-convtae,25,82,0.59037558685446
